 121, 0.229828, -1.110836, 9.614475, 26.726685, 27.000000
 122, 0.268133, -1.072531, 9.537865, 26.659913, 29.000001
 123, 0.268133, -1.072531, 9.614475, 26.771240, 27.000000
 124, 0.153219, -1.072531, 9.576172, 26.771240, 26.000001
 125, 0.306437, -1.072531, 9.537865, 26.682007, 29.000001
 126, 0.383047, -1.072531, 9.537865, 26.682007, 29.000001
 127, 0.268133, -0.995922, 9.576172, 26.637573, 29.000001
 128, 0.344742, -1.072531, 9.576172, 26.726685, 26.000001
 129, 0.153219, -0.957617, 9.346344, 26.748903, 26.000001
 130, 0.306437, -1.072531, 9.614475, 26.682007, 28.000000
 131, 0.306437, -0.957617, 9.499561, 26.748903, 39.000001
 132, 0.191523, -1.034226, 9.652779, 26.659913, 29.000001
 133, 0.229828, -0.995922, 9.576172, 26.704347, 31.000001
 134, 0.191523, -1.072531, 9.576172, 26.704347, 28.000000
 135, 0.268133, -0.919312, 9.499561, 26.659913, 29.000001
 136, 0.306437, -1.072531, 9.576172, 26.704347, 28.000000
 137, 0.383047, -1.149140, 9.499561, 26.748903, 29.000001
 138, 0.229828, -1.072531, 9.499561, 26.682007, 29.000001
 139, 0.268133, -1.072531, 9.537865, 26.704347, 27.000000
 140, 0.306437, -1.110836, 9.576172, 26.726685, 27.000000
 141, 0.191523, -1.110836, 9.767693, 26.704347, 27.000000
 142, 0.229828, -1.072531, 9.461258, 26.748903, 27.000000
 143, 0.229828, -1.034226, 9.422951, 26.726685, 26.000001
 144, 0.114914, -1.034226, 9.652779, 26.682007, 28.000000
 145, 0.306437, -1.034226, 9.499561, 26.704347, 29.000001
 146, 0.344742, -1.072531, 9.461258, 26.726685, 27.000000
 147, 0.268133, -1.072531, 9.614475, 26.682007, 27.000000
 148, 0.268133, -0.957617, 9.499561, 26.682007, 27.000000
 149, 0.268133, -0.995922, 9.537865, 26.659913, 29.000001
 150, 0.383047, -0.957617, 9.576172, 26.704347, 28.000000
 151, 0.268133, -1.034226, 9.499561, 26.637573, 27.000000
 152, 0.191523, -1.034226, 9.499561, 26.704347, 26.000001
 153, 0.268133, -1.110836, 9.499561, 26.704347, 29.000001
 154, 0.191523, -1.110836, 9.422951, 26.659913, 27.000000
 155, 0.268133, -1.034226, 9.537865, 26.637573, 28.000000
 156, 0.191523, -1.034226, 9.691086, 26.726685, 29.000001
 157, 0.191523, -1.034226, 9.614475, 26.659913, 30.000000
 158, 0.191523, -0.919312, 9.652779, 26.682007, 29.000001
 159, 0.306437, -0.995922, 9.346344, 26.682007, 27.000000
 160, 0.229828, -1.110836, 9.499561, 26.726685, 29.000001
 161, 0.344742, -1.187445, 9.461258, 26.682007, 27.000000
 162, 0.268133, -1.034226, 9.461258, 26.659913, 31.000001
 163, 0.344742, -1.149140, 9.537865, 26.659913, 27.000000
 164, 0.191523, -0.995922, 9.499561, 26.659913, 27.000000
 165, 0.306437, -1.072531, 9.576172, 26.659913, 27.000000
 166, 0.268133, -1.072531, 9.499561, 26.704347, 29.000001
 167, 0.191523, -1.072531, 9.499561, 26.593018, 30.000000
 168, 0.191523, -1.110836, 9.499561, 26.637573, 28.000000
 169, 0.229828, -1.034226, 9.576172, 26.659913, 29.000001
 170, 0.191523, -1.034226, 9.461258, 26.659913, 28.000000
 171, 0.268133, -1.034226, 9.346344, 26.659913, 28.000000
 172, 0.229828, -1.187445, 9.537865, 26.682007, 29.000001
 173, 0.153219, -1.034226, 9.499561, 26.593018, 28.000000
 174, 0.191523, -1.149140, 9.537865, 26.659913, 27.000000
 175, 0.153219, -1.072531, 9.461258, 26.593018, 27.000000
 176, 0.689484, -1.417273, 9.882607, 26.659913, 26.000001
 177, 4.251820, -4.941303, 1.685406, 26.548462, 27.000000
 178, 1.149140, 0.766094, 8.733467, 26.637573, 16.000000
 179, 0.191523, 0.153219, 10.189046, 26.615236, 13.000001
 180, -5.707397, -4.136906, 9.269733, 26.615236, 8.000000
 181, 3.524031, 8.082287, -1.876929, 26.659913, 6.000000
 182, -4.558256, -2.106757, 0.842703, 26.659913, 7.000000
 183, -16.279488, -6.435186, -2.719632, 26.615236, 14.000000
 184, -11.070054, -6.396881, 4.903000, 26.682007, 12.000000
 185, -8.924992, -4.405039, 0.153219, 26.615236, 7.000000
 186, -10.074131, -7.814156, 0.651180, 26.637573, 3.000000
 187, -7.009756, -1.876929, -20.339782, 26.637573, 4.000000
 188, 1.225750, -15.973053, 4.060297, 26.704347, 5.000000
 189, -2.451500, -7.584328, -3.753859, 26.637573, 3.000000
 190, 0.766094, -10.801922, 0.191523, 26.615236, 3.000000
 191, 1.455578, -4.673172, 4.519953, 26.615236, 7.000000
 192, 4.060297, -5.822311, 6.205359, 26.615236, 8.000000
 193, 4.136906, -5.132828, 6.281967, 26.548462, 3.000000
 194, 4.175211, -5.554178, 6.741625, 26.481690, 2.000000
 195, 4.021992, -5.592484, 6.665014, 26.526246, 2.000000
 196, 4.136906, -5.515875, 6.779928, 26.415040, 3.000000
 197, 3.983687, -5.439264, 6.703320, 26.370606, 3.000000
 198, 3.983687, -5.477570, 6.818233, 26.326172, 3.000000
 199, 3.983687, -5.477570, 6.779928, 26.259522, 3.000000
 200, 4.136906, -5.477570, 6.665014, 26.215210, 2.000000
 201, 4.060297, -5.400961, 6.665014, 26.215210, 3.000000
 202, 4.021992, -5.400961, 6.856539, 26.059816, 1.000000
 203, 4.021992, -5.477570, 6.741625, 25.971191, 2.000000
 204, 4.060297, -5.400961, 6.818233, 25.926881, 3.000000
 205, 4.098600, -5.400961, 6.588406, 25.882690, 3.000000
 206, 4.060297, -5.362656, 6.741625, 25.772095, 2.000000
 207, 3.983687, -5.400961, 6.856539, 25.639405, 3.000000
 208, 3.945382, -5.362656, 6.779928, 25.639405, 2.000000
 209, 4.060297, -5.247742, 6.894842, 25.528932, 3.000000
 210, 4.136906, -5.324350, 6.856539, 25.506837, 2.000000
 211, 3.907078, -5.247742, 6.741625, 25.418580, 3.000000
 212, 3.945382, -5.362656, 6.856539, 25.352418, 2.000000
 213, 3.945382, -5.324350, 6.779928, 25.220215, 2.000000
 214, 4.060297, -5.324350, 6.856539, 25.154054, 3.000000
 215, 3.983687, -5.286047, 6.818233, 25.109985, 3.000000
 216, 4.098600, -5.286047, 6.933147, 25.043945, 2.000000
 217, 3.945382, -5.209436, 6.818233, 24.978027, 2.000000
 218, 4.060297, -5.362656, 6.779928, 24.890015, 3.000000
 219, 4.098600, -5.400961, 6.703320, 24.824097, 3.000000
 220, 4.021992, -5.362656, 6.894842, 24.692261, 3.000000
 221, 3.983687, -5.171131, 6.894842, 24.670289, 3.000000
 222, 3.945382, -5.400961, 6.894842, 24.516723, 2.000000
 223, 3.945382, -5.286047, 7.009756, 24.472902, 3.000000
 224, 4.060297, -5.247742, 6.703320, 24.385254, 2.000000
 225, 3.983687, -5.324350, 6.856539, 24.363282, 3.000000
 226, 4.021992, -5.209436, 6.818233, 24.253786, 3.000000
 227, 3.907078, -5.400961, 6.665014, 24.166260, 2.000000
 228, 4.021992, -5.324350, 6.741625, 24.100587, 2.000000
 229, 4.136906, -5.324350, 6.856539, 24.013183, 3.000000
 230, 4.021992, -5.286047, 6.818233, 23.991334, 3.000000
 231, 4.060297, -5.247742, 6.818233, 23.838379, 3.000000
 232, 4.098600, -5.400961, 6.971453, 23.772829, 2.000000
 233, 3.868773, -5.286047, 6.511797, 23.729248, 3.000000
 234, 4.098600, -5.171131, 6.933147, 23.641846, 2.000000
 235, 4.060297, -5.400961, 6.818233, 23.554688, 3.000000
 236, 3.983687, -5.247742, 6.856539, 23.510988, 3.000000
 237, 4.060297, -5.247742, 7.009756, 23.402100, 2.000000
 238, 3.983687, -5.362656, 6.933147, 23.336670, 2.000000
 239, 3.945382, -5.247742, 6.665014, 23.293092, 3.000000
 240, 3.983687, -5.400961, 6.933147, 23.184204, 3.000000
 241, 4.021992, -5.247742, 6.971453, 23.118896, 1.000000
 242, 3.983687, -5.324350, 6.933147, 23.053589, 3.000000
 243, 3.907078, -5.324350, 6.818233, 23.010132, 3.000000
 244, 4.021992, -5.400961, 6.894842, 22.901490, 2.000000
 245, 4.021992, -5.324350, 7.048061, 22.879639, 3.000000
 246, 4.021992, -5.286047, 6.856539, 22.814453, 3.000000
 247, 4.060297, -5.247742, 6.856539, 22.662475, 3.000000
 248, 3.983687, -5.362656, 6.741625, 22.575562, 3.000000
 249, 3.945382, -5.286047, 6.971453, 22.597291, 2.000000
 250, 4.136906, -5.171131, 6.856539, 22.510498, 3.000000
 251, 4.098600, -5.324350, 6.856539, 22.423706, 3.000000
 252, 4.060297, -5.209436, 6.703320, 22.358644, 2.000000
 253, 3.945382, -5.209436, 6.971453, 22.271974, 2.000000
 254, 3.907078, -5.362656, 7.086367, 22.206910, 2.000000
 255, 3.868773, -5.286047, 6.971453, 22.185180, 2.000000
 256, 4.021992, -5.171131, 6.779928, 22.098634, 3.000000
 257, 4.060297, -5.362656, 6.818233, 21.968629, 3.000000
 258, 4.060297, -5.400961, 6.741625, 22.011840, 2.000000
 259, 4.060297, -5.247742, 6.703320, 21.925294, 2.000000
 260, 4.021992, -5.324350, 6.779928, 21.795411, 3.000000
 261, 4.060297, -5.286047, 6.818233, 21.752198, 2.000000
 262, 3.945382, -5.286047, 6.894842, 21.730592, 3.000000
 263, 4.136906, -5.362656, 7.009756, 21.622314, 3.000000
 264, 3.983687, -5.247742, 6.856539, 21.557496, 2.000000
 265, 3.945382, -5.209436, 6.933147, 21.579101, 3.000000
 266, 3.945382, -5.362656, 6.971453, 21.492677, 2.000000
 267, 3.945382, -5.171131, 6.818233, 21.406128, 2.000000
 268, 4.098600, -5.286047, 6.933147, 21.341310, 3.000000
 269, 3.983687, -5.286047, 6.818233, 21.276491, 3.000000
 270, 3.983687, -5.247742, 6.856539, 21.254883, 2.000000
 271, 4.060297, -5.286047, 6.856539, 21.190064, 2.000000
 272, 4.060297, -5.247742, 7.009756, 21.125245, 3.000000
 273, 4.060297, -5.324350, 6.894842, 21.017334, 3.000000
 274, 3.945382, -5.209436, 6.894842, 21.038940, 3.000000
 275, 3.983687, -5.286047, 6.894842, 20.952516, 3.000000
 276, 3.830468, -5.171131, 6.971453, 20.887818, 3.000000
 277, 4.098600, -5.247742, 6.856539, 20.823121, 3.000000
 278, 4.021992, -5.324350, 6.779928, 20.779908, 2.000000
 279, 4.060297, -5.171131, 6.856539, 20.715332, 3.000000
 280, 4.060297, -5.247742, 7.009756, 20.629029, 2.000000
 281, 3.945382, -5.094522, 6.971453, 20.629029, 1.000000
 282, 3.983687, -5.171131, 6.818233, 20.542724, 2.000000
 283, 3.945382, -5.132828, 6.894842, 20.521240, 1.000000
 284, 4.098600, -5.171131, 7.009756, 20.478027, 3.000000
 285, 3.945382, -5.209436, 6.971453, 20.413330, 3.000000
